date,close
21/02/2020 00:00,9677.05
22/02/2020 00:00,9650.86
23/02/2020 00:00,9936.4
24/02/2020 00:00,9656.13
25/02/2020 00:00,9315.84
26/02/2020 00:00,8785.25
27/02/2020 00:00,8823.21
28/02/2020 00:00,8692.91
29/02/2020 00:00,8523.61
01/03/2020 00:00,8531.88
02/03/2020 00:00,8915.24
03/03/2020 00:00,8760.07
04/03/2020 00:00,8750.87
05/03/2020 00:00,9054.68
06/03/2020 00:00,9131.88
07/03/2020 00:00,8886.66
08/03/2020 00:00,8033.31
09/03/2020 00:00,7929.87
10/03/2020 00:00,7894.56
11/03/2020 00:00,7934.52
12/03/2020 00:00,4800
13/03/2020 00:00,5578.6
14/03/2020 00:00,5172.06
15/03/2020 00:00,5361.3
16/03/2020 00:00,5028.97
17/03/2020 00:00,5312.64
18/03/2020 00:00,5393.04
19/03/2020 00:00,6162.37
20/03/2020 00:00,6208.36
21/03/2020 00:00,6186.98
22/03/2020 00:00,5816.19
23/03/2020 00:00,6467.31
24/03/2020 00:00,6744.72
25/03/2020 00:00,6677.43
26/03/2020 00:00,6737.36
27/03/2020 00:00,6359.11
28/03/2020 00:00,6236.65
29/03/2020 00:00,5881.42
30/03/2020 00:00,6394.38
31/03/2020 00:00,6410.44
01/04/2020 00:00,6642.92
02/04/2020 00:00,6794.09
03/04/2020 00:00,6734.1
04/04/2020 00:00,6856.99
05/04/2020 00:00,6772.78
06/04/2020 00:00,7329.9
07/04/2020 00:00,7197.32
08/04/2020 00:00,7361.28
09/04/2020 00:00,7283.54
10/04/2020 00:00,6858.92
11/04/2020 00:00,6876.83
12/04/2020 00:00,6903.79
13/04/2020 00:00,6837.91
14/04/2020 00:00,6868.7
15/04/2020 00:00,6621.24
16/04/2020 00:00,7101.94
17/04/2020 00:00,7027.55
18/04/2020 00:00,7248.6
19/04/2020 00:00,7120.74
20/04/2020 00:00,6826.83
21/04/2020 00:00,6841.37
22/04/2020 00:00,7125.14
23/04/2020 00:00,7482.39
24/04/2020 00:00,7505
25/04/2020 00:00,7538.67
26/04/2020 00:00,7693.1
27/04/2020 00:00,7774.62
28/04/2020 00:00,7738.98
29/04/2020 00:00,8778.57
30/04/2020 00:00,8620
01/05/2020 00:00,8826.96
02/05/2020 00:00,8972.05
03/05/2020 00:00,8894.16
04/05/2020 00:00,8871.96
05/05/2020 00:00,9021.83
06/05/2020 00:00,9142.92
07/05/2020 00:00,9986.4
08/05/2020 00:00,9800.01
09/05/2020 00:00,9539.4
10/05/2020 00:00,8722.77
11/05/2020 00:00,8561.52
12/05/2020 00:00,8810.79
13/05/2020 00:00,9309.37
14/05/2020 00:00,9791.98
15/05/2020 00:00,9316.42
16/05/2020 00:00,9381.27
17/05/2020 00:00,9680.04
18/05/2020 00:00,9733.93
19/05/2020 00:00,9775.53
20/05/2020 00:00,9511.43
21/05/2020 00:00,9068.65
22/05/2020 00:00,9170
23/05/2020 00:00,9179.15
24/05/2020 00:00,8720.34
25/05/2020 00:00,8900.35
26/05/2020 00:00,8841.18
27/05/2020 00:00,9204.07
28/05/2020 00:00,9575.89
29/05/2020 00:00,9427.07
30/05/2020 00:00,9697.72
31/05/2020 00:00,9448.27
01/06/2020 00:00,10200.77
02/06/2020 00:00,9518.04
03/06/2020 00:00,9666.24
04/06/2020 00:00,9789.06
05/06/2020 00:00,9621.16
06/06/2020 00:00,9666.3
07/06/2020 00:00,9746.99
08/06/2020 00:00,9782.01
09/06/2020 00:00,9772.43
10/06/2020 00:00,9885
11/06/2020 00:00,9280.4
12/06/2020 00:00,9465.13
13/06/2020 00:00,9473.34
14/06/2020 00:00,9342.1
15/06/2020 00:00,9426.02
16/06/2020 00:00,9525.59
17/06/2020 00:00,9465.14
18/06/2020 00:00,9386.32
19/06/2020 00:00,9310.23
20/06/2020 00:00,9358.95
21/06/2020 00:00,9294.69
22/06/2020 00:00,9685.69
23/06/2020 00:00,9624.89
24/06/2020 00:00,9296.49
25/06/2020 00:00,9249.49
26/06/2020 00:00,9162.21
27/06/2020 00:00,9012
28/06/2020 00:00,9116.35
29/06/2020 00:00,9192.56
30/06/2020 00:00,9138.55
01/07/2020 00:00,9232
02/07/2020 00:00,9086.54
03/07/2020 00:00,9058.26
04/07/2020 00:00,9135.46
05/07/2020 00:00,9069.41
06/07/2020 00:00,9344.2
07/07/2020 00:00,9257.39
08/07/2020 00:00,9436.06
09/07/2020 00:00,9232.43
10/07/2020 00:00,9288.34
11/07/2020 00:00,9234.03
12/07/2020 00:00,9302.75
13/07/2020 00:00,9242.62
14/07/2020 00:00,9255.85
15/07/2020 00:00,9197.6
16/07/2020 00:00,9133.72
17/07/2020 00:00,9154.32
18/07/2020 00:00,9170.28
19/07/2020 00:00,9208.99
20/07/2020 00:00,9160.78
21/07/2020 00:00,9390
22/07/2020 00:00,9518.16
23/07/2020 00:00,9603.27
24/07/2020 00:00,9537.8
25/07/2020 00:00,9700.42
26/07/2020 00:00,9931.54
27/07/2020 00:00,11029.96
28/07/2020 00:00,10906.27
29/07/2020 00:00,11100.53
30/07/2020 00:00,11099.61
31/07/2020 00:00,11335.46
01/08/2020 00:00,11801.17
02/08/2020 00:00,11071.35
03/08/2020 00:00,11219.81
04/08/2020 00:00,11191.97
05/08/2020 00:00,11744.91
06/08/2020 00:00,11762.46
07/08/2020 00:00,11594.23
08/08/2020 00:00,11761.41
09/08/2020 00:00,11681.68
10/08/2020 00:00,11892.92
11/08/2020 00:00,11392.08
12/08/2020 00:00,11564.33
13/08/2020 00:00,11780
14/08/2020 00:00,11760.54
15/08/2020 00:00,11852.4
16/08/2020 00:00,11911
17/08/2020 00:00,12281.13
18/08/2020 00:00,11945.01
19/08/2020 00:00,11754.59
20/08/2020 00:00,11853.55
21/08/2020 00:00,11531.34
22/08/2020 00:00,11662.96
23/08/2020 00:00,11648.13
24/08/2020 00:00,11748.2
25/08/2020 00:00,11318.42
26/08/2020 00:00,11461.43
27/08/2020 00:00,11330.38
28/08/2020 00:00,11526.91
29/08/2020 00:00,11465.84
30/08/2020 00:00,11711.16
31/08/2020 00:00,11649.51
01/09/2020 00:00,11921.97
02/09/2020 00:00,11388.54
03/09/2020 00:00,10140.85
04/09/2020 00:00,10446.25
05/09/2020 00:00,10166.69
06/09/2020 00:00,10256.2
07/09/2020 00:00,10373.44
08/09/2020 00:00,10126.65
09/09/2020 00:00,10219.2
10/09/2020 00:00,10336.87
11/09/2020 00:00,10387.89
12/09/2020 00:00,10440.92
13/09/2020 00:00,10332.83
14/09/2020 00:00,10671.77
15/09/2020 00:00,10785.31
16/09/2020 00:00,10954.01
17/09/2020 00:00,10939.99
18/09/2020 00:00,10933.39
19/09/2020 00:00,11080.65
20/09/2020 00:00,10920.28
21/09/2020 00:00,10417.22
22/09/2020 00:00,10529.61
23/09/2020 00:00,10241.46
24/09/2020 00:00,10736.32
25/09/2020 00:00,10686.67
26/09/2020 00:00,10728.6
27/09/2020 00:00,10774.25
28/09/2020 00:00,10696.12
29/09/2020 00:00,10840.48
30/09/2020 00:00,10776.59
01/10/2020 00:00,10619.13
02/10/2020 00:00,10570.4
03/10/2020 00:00,10542.06
04/10/2020 00:00,10666.63
05/10/2020 00:00,10792.21
06/10/2020 00:00,10599.66
07/10/2020 00:00,10666.39
08/10/2020 00:00,10925.57
09/10/2020 00:00,11050.64
10/10/2020 00:00,11293.22
11/10/2020 00:00,11369.02
12/10/2020 00:00,11528.25
13/10/2020 00:00,11420.56
14/10/2020 00:00,11417.89
15/10/2020 00:00,11505.12
16/10/2020 00:00,11319.32
17/10/2020 00:00,11360.2
18/10/2020 00:00,11503.14
19/10/2020 00:00,11751.47
20/10/2020 00:00,11909.99
21/10/2020 00:00,12780.96
22/10/2020 00:00,12968.52
23/10/2020 00:00,12923.07
24/10/2020 00:00,13111.73
25/10/2020 00:00,13028.83
26/10/2020 00:00,13052.19
27/10/2020 00:00,13636.17
28/10/2020 00:00,13266.4
29/10/2020 00:00,13455.7
30/10/2020 00:00,13560.1
31/10/2020 00:00,13791
01/11/2020 00:00,13761.5
02/11/2020 00:00,13549.37
03/11/2020 00:00,14023.53
04/11/2020 00:00,14144.01
05/11/2020 00:00,15590.02
06/11/2020 00:00,15579.92
07/11/2020 00:00,14818.3
08/11/2020 00:00,15475.1
09/11/2020 00:00,15328.41
10/11/2020 00:00,15297.21
11/11/2020 00:00,15684.24
12/11/2020 00:00,16291.86
13/11/2020 00:00,16320.7
14/11/2020 00:00,16070.45
15/11/2020 00:00,15957
16/11/2020 00:00,16713.57
17/11/2020 00:00,17659.38
18/11/2020 00:00,17776.12
19/11/2020 00:00,17802.82
20/11/2020 00:00,18655.67
21/11/2020 00:00,18703.8
22/11/2020 00:00,18414.43
23/11/2020 00:00,18368
24/11/2020 00:00,19160.01
25/11/2020 00:00,18719.11
26/11/2020 00:00,17149.47
27/11/2020 00:00,17139.52
28/11/2020 00:00,17719.85
29/11/2020 00:00,18184.99
30/11/2020 00:00,19695.87
01/12/2020 00:00,18764.96
02/12/2020 00:00,19204.09
03/12/2020 00:00,19421.9
04/12/2020 00:00,18650.52
05/12/2020 00:00,19147.66
06/12/2020 00:00,19359.4
07/12/2020 00:00,19166.9
08/12/2020 00:00,18324.11
09/12/2020 00:00,18541.28
10/12/2020 00:00,18254.63
11/12/2020 00:00,18036.53
12/12/2020 00:00,18808.69
13/12/2020 00:00,19174.99
14/12/2020 00:00,19273.14
15/12/2020 00:00,19426.43
16/12/2020 00:00,21335.52
17/12/2020 00:00,22797.16
18/12/2020 00:00,23107.39
19/12/2020 00:00,23821.61
20/12/2020 00:00,23455.52
21/12/2020 00:00,22719.71
22/12/2020 00:00,23810.79
23/12/2020 00:00,23232.76
24/12/2020 00:00,23729.2
25/12/2020 00:00,24712.47
26/12/2020 00:00,26493.39
27/12/2020 00:00,26281.66
28/12/2020 00:00,27079.41
29/12/2020 00:00,27385
30/12/2020 00:00,28875.54
31/12/2020 00:00,28923.63
01/01/2021 00:00,29331.69
02/01/2021 00:00,32178.33
03/01/2021 00:00,33000.05
04/01/2021 00:00,31988.71
05/01/2021 00:00,33949.53
06/01/2021 00:00,36769.36
07/01/2021 00:00,39432.28
08/01/2021 00:00,40582.81
09/01/2021 00:00,40088.22
10/01/2021 00:00,38150.02
11/01/2021 00:00,35404.47
12/01/2021 00:00,34051.24
13/01/2021 00:00,37371.38
14/01/2021 00:00,39144.5
15/01/2021 00:00,36742.22
16/01/2021 00:00,35994.98
17/01/2021 00:00,35828.61
18/01/2021 00:00,36631.27
19/01/2021 00:00,35891.49
20/01/2021 00:00,35468.23
21/01/2021 00:00,30850.13
22/01/2021 00:00,32945.17
23/01/2021 00:00,32078
24/01/2021 00:00,32259.9
25/01/2021 00:00,32254.2
26/01/2021 00:00,32467.77
27/01/2021 00:00,30366.15
28/01/2021 00:00,33364.86
29/01/2021 00:00,34252.2
30/01/2021 00:00,34262.88
31/01/2021 00:00,33092.98
01/02/2021 00:00,33526.37
02/02/2021 00:00,35466.24
03/02/2021 00:00,37618.87
04/02/2021 00:00,36936.66
05/02/2021 00:00,38290.24
06/02/2021 00:00,39186.94
07/02/2021 00:00,38795.69
08/02/2021 00:00,46374.87
09/02/2021 00:00,46420.42
10/02/2021 00:00,44807.58
11/02/2021 00:00,47969.51
12/02/2021 00:00,48883.99
